,location,total_sqft,bath,price,bhk
9854,other,1530.0,2.0,89.0,3
9856,other,1333.0,2.0,78.56,2
9859,other,1530.0,3.0,76.34,3
9860,other,1200.0,2.0,65.0,2
9861,other,1270.0,2.0,94.0,2
9864,other,2400.0,2.0,250.0,4
9865,other,7000.0,6.0,560.0,6
9866,other,1450.0,2.0,78.0,3
9868,other,1080.0,2.0,67.0,2
9869,other,1220.0,2.0,72.0,2
9871,other,1355.0,2.0,73.17,2
9873,other,1355.0,2.0,95.0,2
9874,other,1070.0,2.0,57.0,2
9875,other,1980.0,4.0,180.0,3
9877,other,700.0,1.0,31.2,1
9879,other,1884.0,3.0,95.0,3
9880,other,1100.0,2.0,75.0,2
9884,other,2145.0,3.0,170.0,3
9885,other,1220.0,2.0,89.0,2
9887,other,1192.0,2.0,75.0,2
9888,other,1449.0,3.0,110.0,3
9889,other,2500.0,3.0,250.0,3
9890,other,1700.0,3.0,90.0,3
9891,other,1920.0,3.0,150.0,3
9892,other,1350.0,2.0,90.0,2
9893,other,4800.0,5.0,350.0,4
9895,other,1447.0,3.0,76.0,2
9896,other,1329.0,2.0,107.0,2
9897,other,1314.0,2.0,70.44,3
9898,other,1200.0,3.0,110.0,3
9899,other,1513.0,3.0,103.0,3
9900,other,1246.0,2.0,67.5,2
9901,other,705.0,1.0,65.0,1
9904,other,1400.0,3.0,75.0,3
9905,other,1245.0,2.0,80.0,2
9909,other,1250.0,2.0,75.0,2
9911,other,1261.0,2.0,80.0,3
9916,other,1590.0,2.0,135.0,3
9919,other,1750.0,3.0,105.0,3
9921,other,1200.0,2.0,66.0,3
9922,other,1500.0,2.0,140.0,2
9923,other,1560.0,3.0,90.0,3
9924,other,3758.0,3.0,300.0,3
9928,other,3150.0,5.0,212.0,4
9929,other,1960.0,3.0,165.0,3
9930,other,3200.0,5.0,309.0,4
9931,other,1195.0,2.0,100.0,2
9934,other,648.0,1.0,40.0,1
9935,other,2100.0,3.0,130.0,3
9938,other,650.0,1.0,18.0,1
9940,other,1100.0,2.0,90.0,2
9941,other,1075.0,2.0,57.0,3
9942,other,1100.0,2.0,63.0,2
9945,other,1246.0,2.0,67.5,2
9946,other,1718.0,3.0,90.2,3
9948,other,1480.0,3.0,75.48,3
9949,other,500.0,1.0,13.0,1
9950,other,1200.0,4.0,125.0,4
9953,other,1685.0,3.0,90.0,3
9954,other,1180.0,2.0,65.0,2
9960,other,1610.0,2.0,115.0,3
9962,other,975.0,2.0,55.0,2
9967,other,1115.0,2.0,115.0,2
9968,other,1197.0,2.0,76.0,2
9969,other,644.0,1.0,32.0,1
9976,other,1560.0,3.0,78.0,3
9977,other,750.0,1.0,47.0,1
9978,other,1035.0,2.0,90.0,2
9979,other,702.0,1.0,35.8,1
9981,other,1145.0,2.0,68.5,2
9985,other,1885.0,3.0,135.0,3
9987,other,1171.0,2.0,73.0,2
9989,other,1820.0,3.0,95.0,3
9992,other,1445.0,2.0,89.56,3
9997,other,2600.0,3.0,160.0,3
10000,other,1473.0,2.0,85.0,2
10001,other,1350.0,3.0,80.99,3
10002,other,1980.0,4.0,166.0,3
10003,other,1660.0,3.0,128.0,3
10005,other,650.0,2.0,45.0,2
10006,other,1495.0,3.0,90.0,3
10013,other,1200.0,2.0,75.0,4
10017,other,1200.0,2.0,70.0,2
10018,other,1650.0,3.0,100.0,3
10020,other,1240.0,4.0,110.0,4
10021,other,1000.0,2.0,60.0,2
10026,other,1635.0,3.0,85.0,3
10027,other,1120.0,2.0,70.0,2
10028,other,2750.0,6.0,200.0,6
10029,other,2137.0,3.0,110.0,3
10030,other,973.0,2.0,50.74,2
10031,other,1724.0,3.0,146.0,3
10033,other,750.0,1.0,35.0,1
10034,other,883.0,2.0,49.0,2
10035,other,2787.0,5.0,220.0,4
10038,other,1275.0,2.0,76.0,2
10039,other,1787.0,3.0,120.0,3
10041,other,1320.0,2.0,110.0,2
10042,other,1692.0,3.0,108.0,3
10047,other,793.0,1.0,40.0,1
10048,other,675.0,1.0,35.0,1
10053,other,1800.0,3.0,128.0,3
10062,other,1482.0,2.0,83.73,3
10063,other,1630.0,2.0,130.0,3
10065,other,1355.0,2.0,75.0,3
10068,other,1344.0,4.0,84.0,4
10069,other,812.0,2.0,42.0,2
10070,other,1200.0,2.0,70.0,2
10072,other,1360.0,2.0,101.0,2
10074,other,1756.0,3.0,110.0,3
10076,other,1300.0,2.0,75.0,2
10082,other,1745.0,3.0,140.0,3
10086,other,2035.0,3.0,142.0,3
10087,other,633.0,1.0,17.09,1
10088,other,485.0,1.0,19.5,1
10090,other,1200.0,2.0,82.0,2
10091,other,2275.0,4.0,187.0,3
10092,other,1419.0,3.0,85.0,3
10094,other,1047.0,2.0,91.0,2
10095,other,1884.0,4.0,117.0,3
10096,other,905.0,2.0,58.0,2
10097,other,1500.0,2.0,108.0,3
10098,other,850.0,1.0,50.0,1
10100,other,1165.0,2.0,59.8,2
10101,other,933.0,2.0,55.0,2
10102,other,1305.0,2.0,77.0,3
10103,other,1125.0,2.0,65.0,2
10105,other,1245.0,3.0,66.0,3
10107,other,1145.0,2.0,60.0,3
10109,other,625.0,1.0,43.68,1
10110,other,1724.0,3.0,128.0,3
10114,other,823.0,2.0,80.0,2
10116,other,1200.0,2.0,66.0,3
10118,other,1140.0,2.0,78.0,2
10119,other,1950.0,4.0,120.0,3
10120,other,1756.0,3.0,125.0,3
10121,other,520.0,1.0,14.04,1
10123,other,1216.0,2.0,72.0,2
10124,other,1026.0,2.0,60.8,2
10125,other,3335.0,4.0,300.0,4
10130,other,1804.0,3.0,155.0,3
10132,other,1200.0,4.0,105.0,4
10133,other,2375.0,4.0,189.0,4
10134,other,1750.0,3.0,120.0,3
10136,other,965.0,2.0,54.0,2
10137,other,1684.0,3.0,120.0,3
10138,other,1672.0,3.0,86.0,3
10139,other,1075.0,2.0,60.0,2
10140,other,1500.0,5.0,95.0,3
10142,other,1420.0,2.0,99.26,2
10143,other,750.0,2.0,40.0,2
10144,other,1169.0,2.0,64.08,2
10149,other,1850.0,3.0,180.0,3
10152,other,2150.0,3.0,170.0,3
10154,other,1300.0,2.0,69.0,3
10155,other,1875.0,2.0,110.0,3
10156,other,1260.0,2.0,82.0,3
10158,other,1241.0,2.0,64.0,2
10160,other,1070.0,2.0,60.0,2
10162,other,2000.0,3.0,105.0,3
10163,other,1740.0,4.0,175.0,4
10165,other,1216.0,2.0,70.0,2
10166,other,2200.0,2.0,190.0,3
10167,other,1200.0,2.0,62.0,2
10169,other,450.0,1.0,20.0,1
10171,other,1368.0,2.0,87.0,2
10172,other,420.0,1.0,12.5,1
10175,other,1050.0,2.0,58.0,2
10178,other,1507.0,3.0,80.0,3
10180,other,1200.0,3.0,70.0,3
10181,other,960.0,2.0,50.0,2
10183,other,2162.03,4.0,129.0,3
10185,other,400.0,1.0,10.25,1
10186,other,1465.0,2.0,75.0,3
10188,other,1800.0,3.0,95.0,3
10189,other,1175.0,2.0,83.0,2
10190,other,1050.0,2.0,59.0,2
10192,other,1650.0,3.0,150.0,3
10193,other,1827.0,3.0,97.0,3
10194,other,1930.0,4.0,122.0,3
10196,other,550.0,1.0,16.75,1
10199,other,1021.0,3.0,59.0,3
10201,other,1400.0,2.0,135.0,3
10202,other,2400.0,3.0,200.0,4
10204,other,1520.0,3.0,125.0,3
10205,other,777.0,1.0,38.46,1
10206,other,2710.0,3.0,177.0,3
10209,other,1200.0,2.0,110.0,3
10210,other,1252.0,2.0,92.0,2
10211,other,1650.0,3.0,85.0,3
10212,other,1270.0,2.0,80.0,2
10213,other,992.0,2.0,70.0,2
10220,other,1400.0,3.0,98.0,3
10222,other,5400.0,5.0,475.0,4
10223,other,1843.0,3.0,95.0,3
10227,other,1396.0,3.0,74.0,3
10228,other,1610.0,2.0,119.0,3
10229,other,1050.0,2.0,55.0,2
10232,other,1310.0,2.0,85.0,3
10233,other,1104.0,2.0,58.0,2
10234,other,1165.0,2.0,67.0,2
10243,other,1893.0,4.0,95.0,3
10249,other,1010.0,2.0,52.0,2
10250,other,1260.0,2.0,75.0,2
10251,other,2500.0,4.0,170.0,4
10252,other,1665.0,3.0,85.0,3
10254,other,1197.0,2.0,75.0,2
10256,other,1241.0,2.0,68.0,3
10258,other,1747.0,3.0,110.0,3
10260,other,980.0,2.0,51.0,2
10261,other,966.0,2.0,58.0,2
10262,other,2360.0,3.0,185.0,4
10263,other,1112.0,2.0,62.0,2
10264,other,1760.0,3.0,90.0,3
10265,other,1830.0,2.0,113.0,3
10266,other,1175.0,2.0,67.77,2
10269,other,1232.0,2.0,80.0,2
10270,other,1010.0,2.0,57.0,2
10272,other,1590.0,2.0,102.0,2
10273,other,1100.0,2.0,58.5,2
10274,other,1252.0,2.0,65.0,3
10275,other,2615.0,5.0,222.0,4
10276,other,1322.0,2.0,77.9,2
10277,other,1000.0,1.0,60.0,1
10278,other,1755.0,3.0,117.0,3
10280,other,1200.0,4.0,125.0,4
10281,other,1260.0,2.0,85.5,2
10283,other,1305.0,3.0,65.0,3
10291,other,1785.0,3.0,165.0,3
10292,other,1930.0,4.0,120.0,3
10293,other,800.0,1.0,45.0,2
10295,other,1200.0,4.0,120.0,4
10296,other,1920.0,3.0,122.0,3
10298,other,760.0,1.0,50.4,1
10299,other,1201.0,2.0,80.0,2
10300,other,1615.0,3.0,97.0,3
10301,other,1289.0,2.0,70.0,2
10302,other,1991.0,4.0,100.0,3
10303,other,1377.0,2.0,80.0,2
10304,other,663.0,1.0,32.82,1
10306,other,3554.0,4.0,340.0,3
10309,other,1050.0,2.0,65.0,2
10311,other,1801.0,3.0,115.0,3
10314,other,2400.0,2.0,125.0,2
10316,other,1806.0,6.0,116.0,3
10317,other,3671.0,4.0,220.0,4
10318,other,2144.0,3.0,140.0,3
10320,other,1205.0,2.0,67.0,2
10326,other,3633.0,5.0,335.0,4
10331,other,1210.0,2.0,69.0,2
10335,other,950.0,2.0,55.0,2
10337,other,1625.0,3.0,92.0,3
10338,other,2200.0,4.0,150.0,3
10339,other,1607.0,2.0,112.0,3
10340,other,900.0,2.0,46.29,2
10343,other,2500.0,5.0,185.0,6
10344,other,1690.0,2.0,116.0,3
10345,other,2100.0,3.0,145.0,5
10346,other,1269.0,2.0,97.0,2
10352,other,1630.0,3.0,110.0,3
10356,other,1299.0,2.0,89.63,2
10357,other,1343.0,2.0,76.0,2
10360,other,2236.0,4.0,153.0,4
10361,other,2955.0,3.0,235.0,3
10364,other,1205.0,2.0,79.0,2
10365,other,1270.0,2.0,95.25,3
10366,other,1353.0,2.0,110.0,3
10367,other,1200.0,2.0,68.0,2
10368,other,1250.0,2.0,70.0,3
10369,other,1157.0,2.0,69.0,3
10370,other,825.0,1.0,35.475,1
10372,other,602.0,1.0,33.0,1
10373,other,1108.0,2.0,66.46,2
10374,other,1040.0,2.0,68.0,2
10375,other,1451.0,2.0,87.0,2
10377,other,850.0,1.0,37.32,1
10379,other,720.0,1.0,33.0,1
10380,other,1573.0,3.0,115.0,3
10381,other,1026.0,2.0,60.8,2
10382,other,1400.0,2.0,78.0,3
10384,other,2100.0,3.0,147.0,4
10386,other,1500.0,3.0,88.0,3
10387,other,1790.0,3.0,105.0,3
10388,other,1125.0,2.0,75.0,2
10391,other,1105.0,2.0,57.0,2
10393,other,708.0,1.0,41.0,1
10395,other,1600.0,3.0,100.0,3
10396,other,3122.0,6.0,250.0,4
10398,other,1450.0,2.0,73.0,3
10399,other,540.0,1.0,22.0,1
10401,other,1837.0,2.0,95.0,3
10402,other,1346.0,2.0,76.01,2
10403,other,1012.0,2.0,68.0,2
10404,other,1950.2,3.0,193.0,3
10407,other,1197.0,2.0,79.9,2
10411,other,3729.0,4.0,384.0,4
10412,other,1600.0,3.0,120.0,3
10413,other,1715.0,3.0,120.0,3
10414,other,2400.0,4.0,180.0,4
10416,other,1123.0,2.0,60.0,2
10417,other,1276.0,2.0,69.5,2
10418,other,1315.0,2.0,77.0,2
10422,other,1660.0,3.0,104.0,3
10424,other,953.0,2.0,90.0,2
10426,other,1000.0,1.0,65.0,2
10427,other,1100.0,2.0,76.3,3
10430,other,5515.0,6.0,425.0,5
10431,other,950.0,1.0,40.0,1
10432,other,1013.0,2.0,60.0,2
10437,other,1625.0,3.0,95.0,3
10439,other,1615.0,3.0,150.0,3
10440,other,1180.0,2.0,85.0,2
10441,other,1500.0,2.0,91.0,2
10442,other,850.0,2.0,45.0,2
10445,other,1300.0,2.0,90.0,2
10446,other,1891.0,3.0,110.0,3
10450,other,1600.0,5.0,140.0,5
10452,other,930.0,1.0,55.0,2
10453,other,1010.0,2.0,58.0,2
10454,other,1221.0,2.0,68.0,2
10455,other,1108.0,2.0,87.48,2
10458,other,1277.0,2.0,79.89,2
10460,other,1653.0,3.0,85.0,3
10461,other,2400.0,3.0,140.0,4
10467,other,1274.0,2.0,90.0,2
10469,other,1195.0,2.0,75.0,2
10472,other,1820.0,3.0,95.5,3
10474,other,1615.0,3.0,96.9,3
10476,other,985.0,2.0,62.5,2
10481,other,1400.0,3.0,74.0,3
10482,other,2400.0,3.0,185.0,4
10490,other,1427.0,2.0,85.0,3
10491,other,1420.0,2.0,95.0,3
10492,other,1600.0,5.0,130.0,4
10493,other,2031.0,2.0,200.0,2
10494,other,1454.0,2.0,90.0,2
10496,other,2000.0,3.0,180.0,4
10497,other,1346.0,2.0,74.03,2
10499,other,700.0,1.0,25.5,1
10500,other,1405.0,2.0,99.0,2
10502,other,2153.0,4.0,120.0,3
10503,other,1200.0,3.0,120.0,3
10504,other,2135.0,3.0,170.0,3
10510,other,1382.0,2.0,84.5,2
10513,other,475.0,1.0,26.0,1
10514,other,1200.0,2.0,115.0,2
10518,other,1623.29,2.0,105.0,3
10519,other,1260.0,2.0,70.0,2
10520,other,3000.0,4.0,240.0,3
10522,other,705.0,1.0,34.545,1
10523,other,2000.0,3.0,200.0,3
10526,other,2257.0,3.0,155.0,3
10529,other,1150.0,2.0,90.0,2
10530,other,595.0,1.0,40.0,1
10531,other,1837.0,3.0,110.0,3
10533,other,1830.0,3.0,91.86,3
10534,other,1715.0,3.0,115.0,3
10537,other,5480.0,4.0,400.0,3
10538,other,2400.0,5.0,135.0,4
10540,other,1168.0,2.0,66.0,2
10542,other,1500.0,3.0,75.0,3
10545,other,654.0,1.0,49.0,1
10546,other,5656.0,5.0,499.0,3
10548,other,950.0,2.0,60.0,2
10553,other,1390.0,2.0,69.49,3
10554,other,1510.0,3.0,78.0,3
10555,other,1305.0,2.0,90.0,2
10557,other,1231.0,2.0,84.5,2
10559,other,2500.0,3.0,138.0,3
10561,other,525.0,1.0,30.0,1
10564,other,3504.0,4.0,262.0,4
10568,other,1354.0,2.0,70.0,2
10569,other,2453.0,3.0,250.0,4
10571,other,1680.0,2.0,92.0,3
10573,other,1400.0,2.0,86.0,3
10574,other,1625.0,3.0,150.0,3
10576,other,1520.0,2.0,80.0,3
10579,other,1762.0,3.0,109.0,3
10581,other,2650.0,4.0,223.0,4
10583,other,950.0,2.0,56.0,2
10584,other,3295.0,3.0,310.0,3
10585,other,1515.0,3.0,80.5,3
10587,other,1250.0,2.0,65.0,2
10588,other,1200.0,2.0,120.0,2
10590,other,1200.0,4.0,100.0,4
10594,other,2051.0,3.0,170.0,3
10595,other,1470.0,2.0,99.0,3
10597,other,1270.0,2.0,73.0,3
10600,other,2505.0,3.0,165.0,3
10602,other,1200.0,2.0,70.0,2
10603,other,1705.0,2.0,86.96,3
10607,other,605.0,1.0,30.24,1
10608,other,567.0,1.0,25.0,1
10609,other,1410.5,2.0,70.385,3
10610,other,1715.0,3.0,105.0,3
10611,other,3206.0,5.0,270.0,4
10612,other,1846.0,3.0,120.0,3
10613,other,1015.0,2.0,56.0,2
10615,other,1965.0,4.0,125.0,3
10617,other,1230.0,2.0,67.65,2
10619,other,1894.0,4.0,114.0,3
10620,other,1950.0,3.0,131.0,3
10621,other,1231.0,2.0,66.0,2
10623,other,1800.0,3.0,120.0,4
10624,other,1650.0,3.0,135.0,3
10626,other,925.0,2.0,68.0,2
10631,other,1183.0,2.0,79.54,2
10632,other,1750.0,3.0,100.0,3
10633,other,747.0,1.0,27.0,1
10634,other,1342.0,2.0,90.0,2
10636,other,1738.0,3.0,110.0,3
10637,other,1206.0,2.0,90.0,2
10638,other,2790.0,4.0,198.0,4
10641,other,1857.0,4.0,155.0,3
10644,other,1290.0,2.0,72.0,2
10646,other,1150.0,2.0,70.0,2
10647,other,1160.0,2.0,64.08,2
10650,other,2240.0,4.0,160.0,4
10652,other,1852.0,3.0,125.0,3
10658,other,1876.0,3.0,150.0,3
10659,other,1720.0,3.0,95.0,3
10660,other,1200.0,4.0,80.0,4
10661,other,1175.0,2.0,86.68,2
10662,other,500.0,1.0,51.0,1
10663,other,1893.0,3.0,130.0,3
10665,other,850.0,2.0,45.0,2
10666,other,1392.0,2.0,110.0,2
10667,other,1938.0,3.0,105.0,3
10669,other,1832.0,3.0,160.0,3
10670,other,1423.0,2.0,85.0,3
10671,other,1432.0,2.0,85.0,2
10673,other,1843.0,3.0,96.2,3
10674,other,1916.0,2.0,150.0,3
10677,other,2640.0,2.0,170.0,2
10679,other,1200.0,2.0,80.0,2
10681,other,1500.0,3.0,100.0,3
10684,other,1294.0,2.0,115.0,2
10686,other,1216.0,2.0,75.0,2
10688,other,1430.0,2.0,102.0,3
10689,other,1660.0,3.0,125.0,3
10691,other,1470.0,2.0,75.0,3
10692,other,1045.0,2.0,76.77,2
10693,other,4225.0,6.0,359.0,4
10697,other,1660.0,2.0,116.0,3
10698,other,1290.0,2.0,71.95,2
10701,other,1200.0,2.0,71.0,2
10702,other,1650.0,3.0,140.0,3
10703,other,1636.0,3.0,88.0,3
10705,other,2087.01,4.0,160.0,3
10712,other,525.0,1.0,26.0,1
10715,other,884.0,2.0,48.0,2
10716,other,1250.0,2.0,68.75,2
10717,other,2990.0,4.0,225.0,4
10719,other,2559.0,1.0,55.0,1
10724,other,410.0,1.0,10.0,1
10725,other,1482.0,3.0,110.0,3
10726,other,1200.0,2.0,68.0,2
10727,other,1938.0,3.0,113.0,3
10731,other,720.0,1.0,28.0,1
10732,other,1100.0,2.0,90.0,2
10733,other,1162.0,2.0,98.77,2
10734,other,540.0,1.0,35.0,1
10737,other,964.0,2.0,62.0,2
10743,other,600.0,1.0,22.8,1
10744,other,2321.0,4.0,157.0,3
10745,other,540.0,1.0,24.0,1
10747,other,1484.0,3.0,75.0,3
10752,other,2072.0,3.0,108.0,3
10758,other,1246.0,2.0,65.0,2
10759,other,1055.0,2.0,75.0,2
10761,other,1370.0,2.0,88.0,2
10762,other,1224.0,2.0,75.0,2
10764,other,1676.0,3.0,92.13,3
10768,other,1157.0,2.0,65.0,2
10769,other,1200.0,4.0,85.0,4
10773,other,575.0,1.0,16.75,1
10776,other,1128.0,2.0,63.5,2
10777,other,640.0,1.0,45.0,1
10778,other,2400.0,3.0,185.0,3
10779,other,1200.0,2.0,66.0,3
10781,other,589.0,1.0,29.0,1
10784,other,1315.0,2.0,74.0,2
10785,other,1435.0,2.0,115.0,3
10787,other,1314.0,2.0,80.0,2
10788,other,1260.0,2.0,100.0,2
10792,other,1150.0,3.0,65.0,3
10795,other,1442.0,3.0,80.0,3
10796,other,1500.0,2.0,75.0,3
10798,other,1432.0,3.0,79.0,3
10799,other,2100.0,3.0,150.0,3
10800,other,1450.0,2.0,80.0,2
10801,other,1346.0,2.0,69.61,2
10803,other,925.0,2.0,49.82,3
10807,other,1500.0,3.0,90.0,3
10808,other,1745.0,3.0,130.0,3
10811,other,2340.0,5.0,160.0,4
10812,other,1655.0,3.0,113.0,3
10813,other,2024.0,3.0,103.0,3
10814,other,1575.0,4.0,100.0,3
10815,other,1920.0,3.0,130.0,3
10816,other,1082.0,2.0,55.0,3
10819,other,1160.0,2.0,65.0,2
10820,other,1246.0,2.0,67.4,2
10821,other,615.0,1.0,43.08,1
10822,other,1128.0,2.0,60.0,2
10826,other,602.0,2.0,30.0,1
10828,other,1250.0,3.0,62.6,3
10829,other,1200.0,4.0,110.0,4
10830,other,1855.0,3.0,96.0,3
10832,other,2089.0,3.0,148.0,3
10837,other,2900.0,3.0,297.0,3
10838,other,1170.0,3.0,80.0,3
10839,other,1280.0,2.0,88.0,2
10840,other,1224.0,2.0,105.0,2
10841,other,1694.0,3.0,125.0,3
10843,other,1612.0,3.0,98.38,3
10845,other,1175.0,2.0,75.0,2
10846,other,600.0,1.0,24.0,1
10848,other,1770.0,3.0,99.0,3
10850,other,4144.0,5.0,331.0,5
10851,other,1800.0,3.0,130.0,3
10852,other,1221.0,3.0,65.0,3
10856,other,1850.0,4.0,121.0,3
10858,other,1200.0,3.0,70.0,2
10859,other,2160.0,3.0,170.0,3
10861,other,1297.0,2.0,98.0,2
10865,other,1800.0,3.0,180.0,4
10866,other,1594.0,3.0,140.0,3
10867,other,1200.0,2.0,66.0,3
10868,other,645.0,1.0,16.45,1
10869,other,700.0,2.0,36.0,2
10872,other,1570.0,2.0,95.0,3
10873,other,1290.0,2.0,88.0,2
10875,other,2250.0,3.0,180.0,3
10880,other,1371.0,2.0,86.0,2
10882,other,1575.0,3.0,94.5,3
10884,other,1255.0,3.0,90.0,3
10887,other,1234.0,2.0,80.0,2
10888,other,2140.0,3.0,139.0,3
10889,other,1584.0,3.0,101.0,3
10892,other,645.0,1.0,16.45,1
10893,other,1585.0,2.0,79.0,3
10894,other,1354.0,2.0,71.0,2
10896,other,1200.0,3.0,75.0,3
10897,other,1740.0,2.0,137.0,3
10901,other,1583.0,3.0,95.23,3
10902,other,1122.5,2.0,61.74,2
10903,other,1573.0,3.0,100.0,3
10906,other,1650.0,3.0,125.0,3
10908,other,1735.0,3.0,97.0,3
10909,other,1730.0,3.0,175.0,3
10910,other,1684.0,3.0,86.0,3
10912,other,1654.0,3.0,82.0,3
10913,other,1600.0,3.0,105.0,3
10915,other,1655.0,3.0,95.0,3
10916,other,1830.0,3.0,121.0,3
10917,other,1430.0,3.0,85.0,3
10918,other,1989.0,4.0,155.0,3
10919,other,1044.0,2.0,55.0,2
10920,other,1426.0,3.0,85.0,3
10923,other,754.0,2.0,69.99,2
10927,other,580.0,1.0,45.0,1
10928,other,1200.0,2.0,66.0,3
10930,other,1910.0,4.0,150.0,3
10931,other,1950.0,3.0,132.0,3
10932,other,1724.0,3.0,125.0,3
10937,other,2400.0,4.0,150.0,4
10938,other,1332.0,2.0,108.0,2
10940,other,1200.0,3.0,67.75,3
10941,other,2444.0,4.0,145.0,4
10943,other,1600.0,3.0,85.0,3
10945,other,1025.0,2.0,54.0,2
10947,other,2180.0,4.0,180.0,3
10948,other,1600.0,3.0,102.0,3
10949,other,1270.0,2.0,110.0,2
10950,other,1932.47,3.0,183.0,3
10951,other,2086.0,3.0,160.0,3
10956,other,2503.0,3.0,138.0,3
10957,other,1075.0,2.0,60.0,2
10958,other,1260.0,2.0,83.5,2
10960,other,1717.0,3.0,125.0,3
10965,other,1157.0,2.0,73.0,2
10969,other,1050.0,2.0,54.0,2
10971,other,1516.0,3.0,147.0,3
10973,other,1000.0,2.0,66.0,2
10975,other,1194.0,2.0,65.0,2
10976,other,1210.0,2.0,69.0,2
10977,other,1660.0,3.0,110.0,3
10978,other,1410.0,2.0,125.0,2
10979,other,1305.0,2.0,67.0,2
10982,other,883.0,2.0,49.0,2
10984,other,1100.0,2.0,65.0,2
10985,other,1245.0,2.0,125.0,2
10986,other,1850.0,3.0,110.0,3
10987,other,3385.0,4.0,220.0,4
10989,other,3895.0,3.0,390.0,3
10990,other,1035.0,2.0,55.0,2
10991,other,1200.0,3.0,75.0,3
10992,other,1155.0,2.0,69.18,2
10993,other,755.0,1.0,30.12,1
10995,other,450.0,1.0,20.0,1
10997,other,1691.0,3.0,119.0,3
11000,other,980.0,2.0,60.0,3
11001,other,1215.0,2.0,65.0,2
11003,other,1535.0,3.0,90.0,3
11006,other,957.0,2.0,56.0,2
11010,other,2206.0,4.0,180.0,3
11011,other,1181.0,2.0,61.0,2
11012,other,1309.0,2.0,69.5,2
11014,other,1622.0,3.0,95.0,3
11016,other,1719.0,3.0,95.0,3
11019,other,1047.0,2.0,75.0,2
11021,other,1691.0,3.0,100.0,3
11023,other,1659.0,3.0,135.0,3
11024,other,1270.0,2.0,105.0,2
11026,other,1200.0,3.0,80.0,2
11028,other,1315.0,2.0,69.5,2
11029,other,2485.0,4.0,198.0,4
11030,other,1354.0,3.0,85.86,3
11031,other,1344.0,3.0,130.0,4
11033,other,1313.0,2.0,68.0,2
11036,other,1173.0,2.0,78.2,2
11038,other,1250.0,2.0,75.0,2
11040,other,1740.0,3.0,150.0,3
11041,other,1710.0,3.0,110.0,3
11042,other,1662.0,3.0,155.0,3
11044,other,1362.0,2.0,85.0,2
11045,other,540.0,1.0,22.5,1
11046,other,1533.0,3.0,75.885,3
11050,other,1810.0,3.0,97.83,3
11052,other,1500.0,3.0,85.0,3
11054,other,1485.0,2.0,90.0,3
11056,other,1100.0,2.0,85.0,2
11057,other,1360.0,2.0,73.0,3
11058,other,900.0,2.0,75.0,2
11059,other,1031.0,2.0,54.48,2
11065,other,1267.0,3.0,78.0,2
11066,other,1510.0,2.0,110.0,3
11068,other,1457.0,2.0,105.0,3
11069,other,3596.0,4.0,268.0,4
11070,other,1408.0,3.0,80.0,3
11073,other,1182.0,2.0,64.0,2
11074,other,2038.5,3.0,122.0,3
11075,other,1367.0,2.0,80.0,2
11076,other,1565.0,3.0,78.0,3
11077,other,1720.0,3.0,128.0,3
11079,other,1360.0,2.0,78.19,2
11081,other,1701.0,2.0,145.0,2
11082,other,1350.0,1.0,120.0,3
11084,other,1500.0,3.0,90.0,3
11086,other,1500.0,3.0,150.0,3
11092,other,1945.0,3.0,135.0,3
11093,other,1348.0,2.0,80.5,3
11096,other,1855.0,3.0,135.0,3
11098,other,2400.0,4.0,228.0,4
11102,other,1650.0,3.0,115.0,3
11107,other,1936.0,3.0,131.0,3
11108,other,1075.0,2.0,58.0,2
11109,other,1223.0,2.0,93.0,2
11112,other,2100.0,3.0,190.0,3
11113,other,1650.0,2.0,130.0,3
11114,other,1495.0,2.0,78.0,2
11115,other,1500.0,2.0,82.0,3
11117,other,1081.0,2.0,60.0,2
11118,other,1600.0,2.0,140.0,3
11119,other,1596.0,3.0,118.0,3
11122,other,1984.0,4.0,148.0,3
11125,other,1720.0,3.0,100.0,3
11130,other,1790.0,3.0,120.0,3
11131,other,1335.0,2.0,72.76,2
11135,other,1564.0,3.0,103.0,3
11140,other,1369.0,2.0,72.0,3
11143,other,2250.0,3.0,219.0,3
11145,other,1290.0,2.0,70.0,2
11146,other,1500.0,3.0,90.0,3
11148,other,1881.0,3.0,115.0,3
11149,other,943.0,2.0,49.5,2
11151,other,1035.0,2.0,60.0,2
11153,other,1232.0,2.0,94.28,2
11157,other,1346.0,2.0,74.03,2
11159,other,6652.0,6.0,660.0,4
11162,other,1180.0,2.0,80.0,2
11163,other,600.0,1.0,55.0,1
11166,other,1910.0,3.0,131.0,3
11168,other,1349.0,2.0,98.0,2
11173,other,2700.0,3.0,230.0,4
11177,other,610.0,1.0,18.5,1
11178,other,1198.0,2.0,80.0,2
11179,other,1200.0,3.0,65.0,3
11181,other,1830.0,3.0,95.0,3
11184,other,1331.95,2.0,69.0,2
11185,other,1876.0,3.0,160.0,3
11186,other,1639.0,3.0,107.0,3
11187,other,1200.0,4.0,125.0,4
11190,other,2093.0,4.0,134.0,4
11194,other,2872.0,4.0,183.0,4
11200,other,1274.0,2.0,90.0,2
11202,other,1350.0,3.0,80.99,3
11203,other,1100.0,2.0,64.08,2
11204,other,1760.0,3.0,139.0,3
11205,other,1200.0,3.0,110.0,3
11209,other,1724.0,3.0,140.0,3
11213,other,1112.0,2.0,58.0,2
